row_id,b0,b1,b2,b3,b4,raw_val
0,0.26847518649322805,0.25129711776636776,0.13005666883172357,0.076756254394615,0.025048180221135925,1|0|0|0|0|0|0|1|1|0|1|0|0|1|0|0|0|1|0|0|1|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.6228927217775
1,0.26115130493981076,0.20384184804946412,0.13868524293092901,0.1255985768917664,0.09067595498536199,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|1|0|14.584172251877
2,0.39064914737499434,0.17791359629326584,0.2119621140812954,0.19567592282395396,0.21296352436983532,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|1|0|1|1|0|1|0|1|1|0|1|0|1|0|0|13.9678453942543
3,0.22614956026759278,0.18564856182005166,0.18234042856514238,0.1003456335376316,0.17806172279498828,1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|14.1112614812086
4,0.3121360128509135,0.2105358940366859,0.2595065694543586,0.2652884629904429,0.2642403636433309,1|0|0|0|0|0|0|1|0|0|1|0|1|1|0|0|0|0|0|0|0|1|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|13.0035582158176
5,0.2297947274202039,0.2106230235352105,0.14905631046897838,0.10252749605081213,0.02997604214719259,1|0|1|0|1|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|1|0|1|1|0|1|1|0|0|0|14.3536067096454
6,0.22905970269386253,0.1862249123110465,0.174538025778726,0.16885999019184167,0.13744543743972773,1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|1|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|0|1|14.3029918815526
7,0.1949357124500147,0.11136105559490268,0.10065690150713526,0.08795690577137805,0.11482370928897032,1|0|1|0|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|1|0|1|1|0|1|0|1|0|0|15.0849095052435
8,0.35110455408929986,0.17340504376602014,0.1432689195442711,0.09566299302378109,0.05336985010001628,1|0|0|0|0|0|0|1|0|1|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|13.8041500023351
9,0.23983059499468004,0.1824604642784629,0.139353129866711,0.09591748467549047,0.05519407184886457,1|1|0|0|0|0|0|1|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|1|0|15.6223970183751
10,0.07448332087674513,0.22231247922142458,0.06819460349991173,0.023555846137304146,0.02083035823032583,1|1|1|0|1|0|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|14.6095269847801
11,0.18989990461147718,0.1099005125001015,0.08355889686732945,0.042567530405211766,0.018032780227482646,1|0|1|0|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|0|1|0|0|14.5846472226972
12,0.47921320424347247,0.28894512742074224,0.17895543714906267,0.1648429027202117,0.16085033575974725,1|0|1|1|0|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|1|0|0|14.2045190155709
13,0.27058530465273506,0.24383252834297212,0.38856582498475434,0.19838572519286274,0.06574813204776835,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0|1|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|0|0|1|14.3305398489003
14,0.4661768045451928,0.24255393285581825,0.12686990304570836,0.07977735753444552,0.05875480136319653,1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|1|0|0|13.8594241857135
15,0.2819332113801132,0.2188249702868835,0.19014648006613097,0.12044742412968759,0.1090440393614979,1|0|0|0|0|0|0|1|0|1|1|0|0|1|0|0|0|0|1|0|1|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.261335767144
16,0.2727316712740776,0.2863776550893773,0.33450375094146206,0.21992003008409655,0.14878688078772262,1|0|0|0|0|0|0|1|0|0|1|1|1|1|0|0|0|0|1|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|16.0065442432742
17,0.28262769027657936,0.26740314185970215,0.25717703595438096,0.12281732557279504,0.09282294475397697,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0|0|0|1|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.4224084089332
18,0.373664385658537,0.15680931856814864,0.1609379045768427,0.08616075565827142,0.019236632381516214,1|0|1|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|0|1|1|0|1|0|1|0|0|14.6258676611583
19,0.2731097998626805,0.3667700668924795,0.37522885868782613,0.4699071215135834,0.30629656827612245,1|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|1|0|1|1|0|1|0|0|0|1|14.0546016537053
20,0.3307968990641614,0.34171881757345574,0.2646713879835691,0.2695087694006209,0.28414824920769083,1|0|0|0|0|0|0|1|0|0|1|0|1|1|0|0|0|0|0|1|0|0|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|13.6354321640777
21,0.27775974712695206,0.19625638405591447,0.16756074060852544,0.09035673510330011,0.08190660865662797,1|1|1|0|0|0|1|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|1|0|1|1|0|1|1|0|0|0|15.4991645111173
22,0.29225036197417736,0.1136623891242586,0.15217787886226342,0.06812787536783084,0.12204267709495165,1|1|1|0|1|0|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|1|0|0|1|0|1|1|0|0|0|1|13.8856444860467
23,0.20135184966954492,0.1448701989492299,0.0794278606276999,0.0449088805404875,0.009837846814237373,1|0|1|0|0|1|0|1|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|1|0|0|15.6307048628702
24,0.28271715246597473,0.1621490322630133,0.11912266559337788,0.1221470805081726,0.06882693960938575,1|0|1|0|0|1|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|0|1|1|1|0|0|0|15.6079184211444
25,0.3288936864364555,0.2183228758740257,0.22971535735628856,0.029946375967135865,0.01952046249687431,1|0|0|0|0|0|0|1|1|0|1|0|0|1|0|0|0|1|0|0|0|1|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|15.0312486103719
26,0.37836018736042704,0.3526103908750989,0.10436730156364521,0.09966340800231217,0.11297853664052329,1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|13.7817501234947
27,0.4199518822906069,0.36925825951861957,0.3129619643344384,0.29353177883197473,0.33754376600099223,1|0|1|1|0|0|0|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|13.2051083005266
28,0.36977992058557857,0.2509360986181884,0.1562031828610189,0.12590878752708343,0.14937447816316654,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|0|1|1|0|1|0|0|1|0|14.3110593697361
29,0.4858660786226095,0.13269897256438243,0.2893241721726213,0.30729859898762424,0.29454074654291346,1|1|1|1|0|0|0|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|0|0|1|1|1|0|1|0|0|1|0|12.9020126858667
30,0.3363610676988733,0.2718681785769126,0.24099053935526785,0.12297412908270512,0.08151975417780173,1|0|1|1|0|0|0|1|0|0|1|0|1|1|0|0|0|0|0|0|1|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.0049140998263
31,0.40331154318315,0.2635524993812818,0.250874479678439,0.22217111416524096,0.28081171910266267,1|0|1|1|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|1|0|0|13.753301177055
32,0.2244347946532321,0.161731871013598,0.04531138567918645,0.08420553381218067,0.02949040147554691,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|16.1433912574944
33,0.30067395946445885,0.1979288364340866,0.1924830928111018,0.15277620185356772,0.11714984482262589,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|14.1069993003103
34,0.4867039511523387,0.4049057998389046,0.41658890129883946,0.4664195249993637,0.30629656827612245,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|1|0|1|1|0|1|0|1|0|0|14.2027486086922
35,0.3067267269883165,0.24086900913038692,0.3352636624182706,0.3076880816327822,0.19576314780565945,1|0|0|0|0|0|0|1|0|1|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|14.281494944587
36,0.3356824058924693,0.3280363174347454,0.3266770010491306,0.31018224375907566,0.24155974539681146,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|1|1|1|0|1|1|0|1|1|1|0|0|1|1|0|1|1|0|0|0|13.5324716872321
37,0.3043740872942884,0.28693324450784163,0.2179584074859784,0.24261272513675444,0.2587882911232214,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|1|1|0|0|0|0|0|0|1|1|0|1|1|0|1|0|1|1|0|1|1|0|0|0|15.3194803483049
38,0.43071692470087686,0.169806838939375,0.16965485916860346,0.13778228095563436,0.10059769678749791,1|0|1|0|0|0|1|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|1|0|0|13.7560079207264
39,0.4800714782944825,0.39448213995753334,0.30207751757592255,0.2380825483424771,0.19718536975285078,1|0|1|1|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|1|0|1|1|0|1|0|0|1|0|15.0062207082454
40,0.26470063908467695,0.17844030703341576,0.11648971017591575,0.03409877264423011,0.013696988623785496,1|0|1|0|1|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|1|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|15.5965179327327
41,0.2543351646325811,0.2512033470087238,0.1874972098542272,0.13867878520622332,0.138616004534683,1|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|1|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|1|0|0|14.922345870743
42,0.42939480719722983,0.2144444166556619,0.18306356975566845,0.1327335064808104,0.09197670224475878,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|1|0|1|1|0|0|1|1|1|0|1|0|0|1|0|14.470294603317
43,0.3443307801511682,0.2106733903088525,0.16951349692775605,0.08572125377203366,0.051396733293929964,1|1|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|1|1|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.7509424842137
44,0.29270236067939054,0.2519580627143694,0.10191947239711928,0.07884693731537774,0.07486653553460515,1|0|0|0|0|0|0|1|1|0|1|1|0|1|0|1|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|15.0142352122442
45,0.1779454376932985,0.07595144205012108,0.061368056023411055,0.03775010498938476,0.011554013511803591,1|0|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|0|1|1|1|0|1|0|0|0|1|13.1808607359139
46,0.23512415639796433,0.22044875647890377,0.18121180054933136,0.12393945452809911,0.06350712432241355,1|0|1|0|0|1|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|0|1|0|1|0|0|15.3950993351337
47,0.3386694437435276,0.24193552515451022,0.17355588675045944,0.10161282811264195,0.07255692891126521,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|1|1|0|0|1|1|1|0|1|0|1|0|1|1|0|1|1|0|0|0|14.6158769886964
48,0.2133358198602812,0.1308719386616733,0.13274253538264763,0.13359961801033088,0.023370812607692186,1|1|1|0|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.4932845676808
49,0.25643602777166413,0.2505944636153677,0.18834951632848573,0.14998634401724234,0.15586714711926816,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|13.1233432334711
50,0.32664491718572675,0.24982462581205486,0.14427909553064458,0.05989362811163794,0.04205753684765192,1|0|0|0|0|0|0|1|1|0|1|0|0|1|0|0|1|0|1|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|14.8683363567719
51,0.3703528489404841,0.11451773916976092,0.14928664010150297,0.13798456664713438,0.22851598566356515,1|0|1|0|1|0|0|1|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|1|0|0|0|15.7592016703076
52,0.282778972977245,0.11729404961444304,0.07531551787946493,0.0523855659105665,0.018318515790100985,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|0|1|1|0|0|0|1|15.3994602684412
53,0.2643137298783082,0.173987242229853,0.13554532192358498,0.12708554425943233,0.1126806265710597,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|1|0|1|1|0|0|1|1|1|0|1|0|1|0|0|15.917377081055
54,0.36848363619916297,0.23105435059521448,0.15401516358959305,0.1409909532519395,0.10892500072931485,1|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|1|0|14.1427239227151
55,0.2707468719096913,0.16625768276928507,0.12783200485796883,0.05340553150463757,0.014460145112676098,1|0|1|0|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|15.1404137746222
56,0.21766750697623302,0.1445560305384678,0.11415532234263025,0.046894308792254966,0.016279270370894793,1|0|1|0|0|1|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|0|1|0|1|1|1|0|0|0|15.9493738118377
57,0.33499675179570865,0.16816306477754647,0.14226228807838795,0.09275933520110864,0.1316258415776152,1|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|1|1|0|1|1|0|0|1|1|0|1|0|0|0|1|16.3437326321963
58,0.27183041532842195,0.10965180091076103,0.07165462833642418,0.056125539513570695,0.006909327402465161,1|1|1|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|0|1|1|0|0|1|1|0|1|0|1|0|0|14.4064898234548
59,0.2687201742331377,0.33426248004035763,0.35677373889211605,0.45974699597495344,0.30629656827612245,1|0|0|0|0|0|0|1|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|1|0|1|1|0|1|0|0|0|1|13.0135518905714
60,0.3118928431253384,0.3651998150092498,0.17206173488907775,0.13349652984018742,0.07046752003325689,1|1|0|0|0|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|1|1|0|1|1|0|0|0|13.7919738059466
