dataset,10,20,50,100,200
7z,160.910023,113.569409,88.087364,63.635213,45.057759
A2C_Acrobot,45.560389,44.13271,35.340162,33.980068,34.606589
A2C_CartPole,18.805139,16.610035,17.955806,18.116385,20.046054
Apache_AllMeasurements,62.374813,39.492082,20.261559,15.871659,15.871659
BDBC,101.107546,76.414109,29.57095,12.248263,0.787781
BankChurners,29.325825,26.253993,21.849401,17.017783,15.162715
Car_price_cleaned,24.545704,22.074697,13.44517,10.56066,10.56066
Data_COVID19_Indonesia,27.760937,13.654238,7.301195,5.179786,3.743055
FFM-1000-200-0,60.409459,48.02809,34.040823,29.279328,25.489182
FFM-125-25-0,47.408355,37.190303,31.632904,25.193883,20.953684
FFM-250-50-0,72.474538,54.744965,38.607684,30.844473,24.836055
FFM-500-100-0,52.018257,43.570111,32.327305,26.960027,22.877774
FM-500-100-0,44.431784,33.98712,27.482289,22.349705,18.463023
FM-500-100-1,49.99738,40.975555,29.463432,24.621386,19.21996
HSMGP_num,199.227206,126.06501,49.959387,40.918927,35.050943
HSQLDB,80.146162,42.296636,15.804233,6.040018,3.535681
Health-ClosedIssues0000,19.081436,18.348966,16.709628,16.306238,16.059786
Health-ClosedIssues0001,51.356778,43.22298,37.537409,34.025713,30.583833
Health-ClosedIssues0002,45.004999,35.72947,37.274158,36.484276,37.48279
Health-ClosedIssues0003,95.136066,67.168382,33.733469,23.850554,18.140832
Health-ClosedIssues0004,101.073946,79.388041,62.231471,54.886995,46.499349
Health-ClosedIssues0005,35.748627,30.764559,23.279214,20.521403,17.536059
Health-ClosedIssues0006,97.482148,85.136591,76.703791,66.004197,53.766932
Health-ClosedIssues0007,23.16869,20.470545,15.569282,10.95574,10.360911
Health-ClosedIssues0008,58.782843,53.856275,49.160916,39.610947,32.69154
Health-ClosedIssues0009,56.793556,45.271857,23.449304,12.880387,9.500856
Health-ClosedIssues0010,83.395666,76.775656,68.507539,63.367882,54.56709
Health-ClosedIssues0011,33.20313,26.780025,24.193934,22.708812,19.409037
Health-ClosedPRs0000,67.349948,5.226841,0.0,0.0,0.0
Health-ClosedPRs0002,36.374675,30.423294,32.869152,37.230481,41.103446
Health-ClosedPRs0003,34.936446,28.684255,21.47093,18.572978,14.288483
Health-ClosedPRs0004,22.674196,17.81816,16.163103,14.496953,12.538053
Health-ClosedPRs0005,34.692238,29.364532,23.845287,19.555814,17.929586
Health-ClosedPRs0006,22.892973,23.64018,18.288967,14.027251,9.666844
Health-ClosedPRs0007,56.94658,56.884449,50.805264,38.938579,29.262307
Health-ClosedPRs0008,21.128277,19.649005,16.374121,13.370426,10.052612
Health-ClosedPRs0009,18.47629,17.706494,13.218238,11.077924,7.368543
Health-ClosedPRs0010,27.479608,26.805506,22.53734,21.46988,20.153117
Health-ClosedPRs0011,36.06513,25.568576,24.838671,24.447427,22.136725
Health-Commits0000,15.72712,12.886909,9.226123,7.843358,6.067637
Health-Commits0001,30.033524,24.571483,20.893543,20.660946,18.349162
Health-Commits0002,12.551593,9.727172,8.979997,7.579403,7.002078
Health-Commits0003,31.210317,27.374085,22.164977,18.222993,14.13087
Health-Commits0004,76.40565,49.80487,46.223443,41.550455,42.047997
Health-Commits0005,30.879295,28.289971,23.893523,22.38644,19.719448
Health-Commits0006,50.893613,28.448583,27.437882,25.014634,21.732086
Health-Commits0007,34.86104,28.542427,20.634047,17.05171,13.649805
Health-Commits0008,63.483037,63.579672,46.729533,40.725888,35.022347
Health-Commits0009,150.478019,134.779317,99.447592,92.522725,76.957129
Health-Commits0010,51.985372,49.434119,41.899259,36.151309,32.283578
Health-Commits0011,61.611058,57.893842,54.871095,53.951821,48.484002
LLVM,43.8009,33.663669,18.118055,13.176646,11.075076
Life_Expectancy_Data,61.039241,53.324599,45.682468,35.176678,30.586065
Loan,49.05995,40.662771,34.992926,28.496124,23.954332
Marketing_Analytics,39.198748,39.894911,31.369762,27.855261,26.086623
Medical_Data_and_Hospital_Readmissions,105.077074,106.394571,104.153499,102.977578,102.072363
PostgreSQL,194.205389,138.884057,112.284516,108.445949,105.497257
SQL_AllMeasurements,55.167396,49.00649,41.743582,38.364365,34.510581
SS-A,80.328785,60.442519,42.9328,24.387008,12.045671
SS-B,30.74418,23.866335,15.183081,9.939479,9.939479
SS-C,53.060301,44.108055,35.579476,20.28949,12.702208
SS-D,47.617692,51.469373,38.933882,25.158439,25.158439
SS-E,45.996064,44.232485,36.085419,26.386279,10.560767
SS-F,62.316137,57.011144,26.180647,11.420646,11.420646
SS-G,62.779032,53.494069,24.026204,16.514497,16.514497
SS-H,26.176074,20.24175,10.81026,4.232105,3.257242
SS-I,44.598658,48.852517,43.687891,35.076839,29.785219
SS-J,35.004244,31.094329,20.235888,13.69251,7.715237
SS-K,32.400476,27.326032,23.265928,18.210183,11.828597
SS-L,31.925368,19.751294,13.630774,9.089338,5.803617
SS-M,79.145305,36.482827,17.015422,7.419371,6.007642
SS-N,101.420126,91.39986,66.968774,58.002895,52.843517
SS-O,72.693348,64.206568,53.284795,43.697103,31.61235
SS-P,27.162386,17.783386,10.162412,6.402528,4.381175
SS-Q,39.597313,23.505102,12.360368,8.659516,6.462025
SS-R,59.13896,40.108223,19.178516,11.274471,7.307593
SS-S,61.599235,53.245595,42.348723,36.755516,29.626501
SS-T,84.880224,78.300796,51.787879,37.376196,30.505174
SS-U,61.635796,40.50272,22.373226,17.33889,9.030417
SS-V,26.1679,20.414567,14.330821,8.838663,5.69097
SS-W,35.883101,30.28675,24.499654,20.964648,17.979996
SS-X,36.194112,23.601676,16.193718,14.992952,13.84564
Scrum100k,49.639143,39.504281,34.00364,27.966306,24.629026
Scrum10k,49.966464,39.113061,30.152397,26.205168,22.700671
Scrum1k,49.50654,39.546896,29.548331,23.934746,20.576695
WA_Fn-UseC_-HR-Employee-Attrition,40.52552,31.171407,23.870677,19.853641,16.207457
WA_Fn-UseC_-Telco-Customer-Churn,52.447951,43.262917,27.837772,21.642207,17.662535
Wine_quality,73.515159,58.225336,47.241596,38.739811,30.746764
X264_AllMeasurements,49.060215,30.607372,21.009452,11.484809,4.748939
accessories,11.835947,13.607205,12.139827,10.118773,9.763215
all_players,34.363647,32.455977,28.401322,24.357214,19.260027
auto93,38.764351,32.918465,29.882808,19.199016,14.542794
billing10k,65.94665,50.16768,32.959214,26.825013,19.970451
coc1000,43.37756,39.966001,37.642316,36.576523,35.489829
dataset120,38.671512,33.273924,33.245798,33.498423,31.782765
dataset600,39.084222,39.611697,36.658661,37.317913,37.354988
dconvert,103.197015,70.501465,50.232639,30.331656,20.287155
deeparch,65.847096,49.750336,33.323697,18.911718,6.837156
dress-up,13.699143,16.4795,18.754228,16.931353,8.345151
exastencils,122.143657,101.835562,71.463447,56.273478,42.228183
home_data_for_ml_course,26.381347,24.920166,18.744768,13.94463,11.28861
javagc,1318.881104,1154.308308,931.80516,753.16344,564.455246
nasa93dem,43.266215,31.916706,37.820416,37.820416,37.820416
player_statistics_cleaned_final,69.527988,52.871575,35.267492,35.267492,35.267492
pom3a,72.870279,68.924191,58.73764,55.154787,50.923745
pom3b,77.459365,70.185568,57.692002,53.101372,48.740912
pom3c,43.526847,39.831884,34.135286,30.93007,29.201975
